hole,comm,history,fold,stay-in,raise
6c 2d ,3h 9d Qs 8h ,srsss,0.3333333333333333,0.3333333333333333,0.3333333333333333
6c 2d ,3h 9d Qs 8h ,srssr,0.3333333333333333,0.3333333333333333,0.3333333333333333
6c 2d ,3h 9d Qs ,srsrs,0.3333333333333333,0.3333333333333333,0.3333333333333333
6c 2d ,3h 9d Qs ,srsrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
6c 2d ,3h 9d Qs 8h 8c ,rsssr,0.3333333333333333,0.3333333333333333,0.3333333333333333
6c 2d ,3h 9d Qs 8h ,rssrs,0.33333333333333337,0.33333333333333337,0.33333333333333337
6c 2d ,3h 9d Qs 8h ,rssrr,0.33333333333333337,0.33333333333333337,0.33333333333333337
6c 2d ,3h 9d Qs 8h ,rsrss,0.3333333333333333,0.3333333333333333,0.3333333333333333
6c 2d ,3h 9d Qs 8h ,rsrsr,0.3333333333333333,0.3333333333333333,0.3333333333333333
6c 2d ,3h 9d Qs ,rsrrs,0.3333333333333333,0.3333333333333333,0.3333333333333333
6c 2d ,3h 9d Qs ,rsrrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
6c 2d ,3h 9d Qs 8h ,rrsss,0.3333333333333333,0.3333333333333333,0.3333333333333333
6c 2d ,3h 9d Qs 8h ,rrssr,0.3333333333333333,0.3333333333333333,0.3333333333333333
6c 2d ,3h 9d Qs ,rrsrs,0.3333333333333333,0.3333333333333333,0.3333333333333333
6c 2d ,3h 9d Qs ,rrsrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
6h 5h ,,s,0.09363242906514063,0.4322815144976929,0.47408605643716645
6h 5h ,4s 2s 4c 7h 9c ,ssssr,0.3333333333333333,0.3333333333333333,0.3333333333333333
6h 5h ,4s 2s 4c 7h 9c ,ssssrrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
6h 5h ,4s 2s 4c 7h ,sssrs,0.3333333333333333,0.3333333333333333,0.3333333333333333
6h 5h ,4s 2s 4c 7h 9c ,sssrsrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
6h 5h ,4s 2s 4c 7h ,sssrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
6h 5h ,4s 2s 4c 7h 9c ,sssrrsr,0.3333333333333333,0.3333333333333333,0.3333333333333333
6h 5h ,4s 2s 4c 7h ,sssrrrs,0.3333333333333333,0.3333333333333333,0.3333333333333333
6h 5h ,4s 2s 4c 7h ,sssrrrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
6h 5h ,4s 2s 4c 7h ,ssrss,0.3333333333333333,0.3333333333333333,0.3333333333333333
6h 5h ,4s 2s 4c 7h ,ssrsr,0.3333333333333333,0.3333333333333333,0.3333333333333333
6h 5h ,4s 2s 4c ,ssrrs,0.3333333333333333,0.3333333333333333,0.3333333333333333
6h 5h ,4s 2s 4c ,ssrrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
6h 5h ,4s 2s 4c 7h ,srsss,0.3333333333333333,0.3333333333333333,0.3333333333333333
6h 5h ,4s 2s 4c 7h ,srssr,0.3333333333333333,0.3333333333333333,0.3333333333333333
6h 5h ,4s 2s 4c ,srsrs,0.3333333333333333,0.3333333333333333,0.3333333333333333
6h 5h ,4s 2s 4c ,srsrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
6h 5h ,4s 2s 4c 7h 9c ,rsssr,0.3333333333333333,0.3333333333333333,0.3333333333333333
6h 5h ,4s 2s 4c 7h ,rssrs,0.33333333333333337,0.33333333333333337,0.33333333333333337
6h 5h ,4s 2s 4c 7h ,rssrr,0.33333333333333337,0.33333333333333337,0.33333333333333337
6h 5h ,4s 2s 4c 7h ,rsrss,0.3333333333333333,0.3333333333333333,0.3333333333333333
6h 5h ,4s 2s 4c 7h ,rsrsr,0.3333333333333333,0.3333333333333333,0.3333333333333333
6h 5h ,4s 2s 4c ,rsrrs,0.3333333333333333,0.3333333333333333,0.3333333333333333
6h 5h ,4s 2s 4c ,rsrrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
6h 5h ,4s 2s 4c 7h ,rrsss,0.3333333333333333,0.3333333333333333,0.3333333333333333
6h 5h ,4s 2s 4c 7h ,rrssr,0.3333333333333333,0.3333333333333333,0.3333333333333333
6h 5h ,4s 2s 4c ,rrsrs,0.3333333333333333,0.3333333333333333,0.3333333333333333
6h 5h ,4s 2s 4c ,rrsrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
7c 7d ,,s,0.09363242906514063,0.4322815144976929,0.47408605643716645
7c 7d ,Qs Td Tc Ks Kd ,sssss,0.3333333333333333,0.3333333333333333,0.3333333333333333
7c 7d ,Qs Td Tc Ks Kd 9c ,sssssrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
7c 7d ,Qs Td Tc Ks Kd 9c ,sssssrrrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
7c 7d ,Qs Td Tc Ks Kd ,ssssr,0.3333333333333333,0.3333333333333333,0.3333333333333333
7c 7d ,Qs Td Tc Ks Kd 9c ,ssssrsr,0.3333333333333333,0.3333333333333333,0.3333333333333333
7c 7d ,Qs Td Tc Ks Kd ,ssssrrs,0.3333333333333333,0.3333333333333333,0.3333333333333333
7c 7d ,Qs Td Tc Ks Kd ,ssssrrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
7c 7d ,Qs Td Tc Ks ,sssrs,0.3333333333333333,0.3333333333333333,0.3333333333333333
7c 7d ,Qs Td Tc Ks Kd 9c ,sssrssr,0.3333333333333333,0.3333333333333333,0.3333333333333333
7c 7d ,Qs Td Tc Ks Kd ,sssrsrs,0.3333333333333333,0.3333333333333333,0.3333333333333333
7c 7d ,Qs Td Tc Ks Kd ,sssrsrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
7c 7d ,Qs Td Tc Ks ,sssrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
7c 7d ,Qs Td Tc Ks Kd ,sssrrss,0.3333333333333333,0.3333333333333333,0.3333333333333333
7c 7d ,Qs Td Tc Ks Kd ,sssrrsr,0.3333333333333333,0.3333333333333333,0.3333333333333333
7c 7d ,Qs Td Tc Ks ,sssrrrs,0.3333333333333333,0.3333333333333333,0.3333333333333333
7c 7d ,Qs Td Tc Ks ,sssrrrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
7c 7d ,Qs Td Tc Ks ,ssrss,0.3333333333333333,0.3333333333333333,0.3333333333333333
7c 7d ,Qs Td Tc Ks ,ssrsr,0.3333333333333333,0.3333333333333333,0.3333333333333333
7c 7d ,Qs Td Tc ,ssrrs,0.3333333333333333,0.3333333333333333,0.3333333333333333
7c 7d ,Qs Td Tc ,ssrrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
7c 7d ,Qs Td Tc Ks ,srsss,0.3333333333333333,0.3333333333333333,0.3333333333333333
7c 7d ,Qs Td Tc Ks ,srssr,0.3333333333333333,0.3333333333333333,0.3333333333333333
7c 7d ,Qs Td Tc ,srsrs,0.3333333333333333,0.3333333333333333,0.3333333333333333
7c 7d ,Qs Td Tc ,srsrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
7c 7d ,Qs Td Tc Ks Kd ,rssss,0.3333333333333333,0.3333333333333333,0.3333333333333333
7c 7d ,Qs Td Tc Ks Kd ,rsssr,0.3333333333333333,0.3333333333333333,0.3333333333333333
7c 7d ,Qs Td Tc Ks ,rssrs,0.33333333333333337,0.33333333333333337,0.33333333333333337
7c 7d ,Qs Td Tc Ks ,rssrr,0.33333333333333337,0.33333333333333337,0.33333333333333337
7c 7d ,Qs Td Tc Ks ,rsrss,0.3333333333333333,0.3333333333333333,0.3333333333333333
7c 7d ,Qs Td Tc Ks ,rsrsr,0.3333333333333333,0.3333333333333333,0.3333333333333333
7c 7d ,Qs Td Tc ,rsrrs,0.3333333333333333,0.3333333333333333,0.3333333333333333
7c 7d ,Qs Td Tc ,rsrrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
7c 7d ,Qs Td Tc Ks ,rrsss,0.3333333333333333,0.3333333333333333,0.3333333333333333
7c 7d ,Qs Td Tc Ks ,rrssr,0.3333333333333333,0.3333333333333333,0.3333333333333333
7c 7d ,Qs Td Tc ,rrsrs,0.3333333333333333,0.3333333333333333,0.3333333333333333
7c 7d ,Qs Td Tc ,rrsrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
7h Qd ,,s,0.09363242906514063,0.4322815144976929,0.47408605643716645
7h Qd ,Kc 6d Kh Ts 4d ,sssss,0.3333333333333333,0.3333333333333333,0.3333333333333333
7h Qd ,Kc 6d Kh Ts 4d 9h 3s ,ssssssr,0.3333333333333333,0.3333333333333333,0.3333333333333333
7h Qd ,Kc 6d Kh Ts 4d 9h 3s ,ssssssrrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
7h Qd ,Kc 6d Kh Ts 4d 9h ,sssssrs,0.3333333333333333,0.3333333333333333,0.3333333333333333
7h Qd ,Kc 6d Kh Ts 4d 9h 3s ,sssssrsrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
7h Qd ,Kc 6d Kh Ts 4d 9h ,sssssrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
7h Qd ,Kc 6d Kh Ts 4d 9h 3s ,sssssrrsr,0.3333333333333333,0.3333333333333333,0.3333333333333333
7h Qd ,Kc 6d Kh Ts 4d 9h ,sssssrrrs,0.3333333333333333,0.3333333333333333,0.3333333333333333
7h Qd ,Kc 6d Kh Ts 4d 9h ,sssssrrrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
7h Qd ,Kc 6d Kh Ts 4d ,ssssr,0.3333333333333333,0.3333333333333333,0.3333333333333333
7h Qd ,Kc 6d Kh Ts 4d 9h ,ssssrss,0.3333333333333333,0.3333333333333333,0.3333333333333333
7h Qd ,Kc 6d Kh Ts 4d 9h ,ssssrsr,0.3333333333333333,0.3333333333333333,0.3333333333333333
7h Qd ,Kc 6d Kh Ts 4d ,ssssrrs,0.3333333333333333,0.3333333333333333,0.3333333333333333
7h Qd ,Kc 6d Kh Ts 4d ,ssssrrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
7h Qd ,Kc 6d Kh Ts ,sssrs,0.3333333333333333,0.3333333333333333,0.3333333333333333
7h Qd ,Kc 6d Kh Ts 4d 9h ,sssrsss,0.3333333333333333,0.3333333333333333,0.3333333333333333
7h Qd ,Kc 6d Kh Ts 4d 9h ,sssrssr,0.3333333333333333,0.3333333333333333,0.3333333333333333
7h Qd ,Kc 6d Kh Ts 4d ,sssrsrs,0.3333333333333333,0.3333333333333333,0.3333333333333333
7h Qd ,Kc 6d Kh Ts 4d ,sssrsrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
7h Qd ,Kc 6d Kh Ts ,sssrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
7h Qd ,Kc 6d Kh Ts 4d ,sssrrss,0.3333333333333333,0.3333333333333333,0.3333333333333333
7h Qd ,Kc 6d Kh Ts 4d ,sssrrsr,0.3333333333333333,0.3333333333333333,0.3333333333333333
7h Qd ,Kc 6d Kh Ts ,sssrrrs,0.3333333333333333,0.3333333333333333,0.3333333333333333
7h Qd ,Kc 6d Kh Ts ,sssrrrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
7h Qd ,Kc 6d Kh Ts ,ssrss,0.3333333333333333,0.3333333333333333,0.3333333333333333
7h Qd ,Kc 6d Kh Ts ,ssrsr,0.3333333333333333,0.3333333333333333,0.3333333333333333
7h Qd ,Kc 6d Kh ,ssrrs,0.3333333333333333,0.3333333333333333,0.3333333333333333
7h Qd ,Kc 6d Kh ,ssrrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
7h Qd ,Kc 6d Kh Ts ,srsss,0.3333333333333333,0.3333333333333333,0.3333333333333333
7h Qd ,Kc 6d Kh Ts ,srssr,0.3333333333333333,0.3333333333333333,0.3333333333333333
7h Qd ,Kc 6d Kh ,srsrs,0.3333333333333333,0.3333333333333333,0.3333333333333333
7h Qd ,Kc 6d Kh ,srsrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
7h Qd ,Kc 6d Kh Ts 4d ,rssss,0.3333333333333333,0.3333333333333333,0.3333333333333333
7h Qd ,Kc 6d Kh Ts 4d ,rsssr,0.3333333333333333,0.3333333333333333,0.3333333333333333
7h Qd ,Kc 6d Kh Ts ,rssrs,0.33333333333333337,0.33333333333333337,0.33333333333333337
7h Qd ,Kc 6d Kh Ts ,rssrr,0.33333333333333337,0.33333333333333337,0.33333333333333337
7h Qd ,Kc 6d Kh Ts ,rsrss,0.3333333333333333,0.3333333333333333,0.3333333333333333
7h Qd ,Kc 6d Kh Ts ,rsrsr,0.3333333333333333,0.3333333333333333,0.3333333333333333
7h Qd ,Kc 6d Kh ,rsrrs,0.3333333333333333,0.3333333333333333,0.3333333333333333
7h Qd ,Kc 6d Kh ,rsrrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
7h Qd ,Kc 6d Kh Ts ,rrsss,0.3333333333333333,0.3333333333333333,0.3333333333333333
7h Qd ,Kc 6d Kh Ts ,rrssr,0.3333333333333333,0.3333333333333333,0.3333333333333333
7h Qd ,Kc 6d Kh ,rrsrs,0.3333333333333333,0.3333333333333333,0.3333333333333333
7h Qd ,Kc 6d Kh ,rrsrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h 7s ,,s,0.09363242906514063,0.4322815144976929,0.47408605643716645
8h 7s ,Ks 8s 2c Kc 3h ,sssss,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h 7s ,Ks 8s 2c Kc 3h 7h Qs ,ssssssr,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h 7s ,Ks 8s 2c Kc 3h 7h Qs ,ssssssrrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h 7s ,Ks 8s 2c Kc 3h 7h ,sssssrs,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h 7s ,Ks 8s 2c Kc 3h 7h Qs ,sssssrsrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h 7s ,Ks 8s 2c Kc 3h 7h ,sssssrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h 7s ,Ks 8s 2c Kc 3h 7h Qs ,sssssrrsr,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h 7s ,Ks 8s 2c Kc 3h 7h ,sssssrrrs,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h 7s ,Ks 8s 2c Kc 3h 7h ,sssssrrrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h 7s ,Ks 8s 2c Kc 3h ,ssssr,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h 7s ,Ks 8s 2c Kc 3h 7h ,ssssrss,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h 7s ,Ks 8s 2c Kc 3h 7h ,ssssrsr,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h 7s ,Ks 8s 2c Kc 3h ,ssssrrs,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h 7s ,Ks 8s 2c Kc 3h ,ssssrrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h 7s ,Ks 8s 2c Kc ,sssrs,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h 7s ,Ks 8s 2c Kc 3h 7h ,sssrsss,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h 7s ,Ks 8s 2c Kc 3h 7h ,sssrssr,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h 7s ,Ks 8s 2c Kc 3h ,sssrsrs,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h 7s ,Ks 8s 2c Kc 3h ,sssrsrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h 7s ,Ks 8s 2c Kc ,sssrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h 7s ,Ks 8s 2c Kc 3h ,sssrrss,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h 7s ,Ks 8s 2c Kc 3h ,sssrrsr,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h 7s ,Ks 8s 2c Kc ,sssrrrs,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h 7s ,Ks 8s 2c Kc ,sssrrrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h 7s ,Ks 8s 2c Kc ,ssrss,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h 7s ,Ks 8s 2c Kc ,ssrsr,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h 7s ,Ks 8s 2c ,ssrrs,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h 7s ,Ks 8s 2c ,ssrrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h 7s ,Ks 8s 2c Kc ,srsss,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h 7s ,Ks 8s 2c Kc ,srssr,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h 7s ,Ks 8s 2c ,srsrs,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h 7s ,Ks 8s 2c ,srsrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h 7s ,Ks 8s 2c Kc 3h ,rssss,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h 7s ,Ks 8s 2c Kc 3h ,rsssr,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h 7s ,Ks 8s 2c Kc ,rssrs,0.33333333333333337,0.33333333333333337,0.33333333333333337
8h 7s ,Ks 8s 2c Kc ,rssrr,0.33333333333333337,0.33333333333333337,0.33333333333333337
8h 7s ,Ks 8s 2c Kc ,rsrss,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h 7s ,Ks 8s 2c Kc ,rsrsr,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h 7s ,Ks 8s 2c ,rsrrs,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h 7s ,Ks 8s 2c ,rsrrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h 7s ,Ks 8s 2c Kc ,rrsss,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h 7s ,Ks 8s 2c Kc ,rrssr,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h 7s ,Ks 8s 2c ,rrsrs,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h 7s ,Ks 8s 2c ,rrsrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h Kc ,,s,0.09363242906514063,0.4322815144976929,0.47408605643716645
8h Kc ,3c Td 9c 7s 7h ,sssss,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h Kc ,3c Td 9c 7s 7h Jh 2s ,ssssssr,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h Kc ,3c Td 9c 7s 7h Jh 2s ,ssssssrrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h Kc ,3c Td 9c 7s 7h Jh ,sssssrs,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h Kc ,3c Td 9c 7s 7h Jh 2s ,sssssrsrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h Kc ,3c Td 9c 7s 7h Jh ,sssssrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h Kc ,3c Td 9c 7s 7h Jh 2s ,sssssrrsr,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h Kc ,3c Td 9c 7s 7h Jh ,sssssrrrs,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h Kc ,3c Td 9c 7s 7h Jh ,sssssrrrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h Kc ,3c Td 9c 7s 7h ,ssssr,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h Kc ,3c Td 9c 7s 7h Jh ,ssssrss,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h Kc ,3c Td 9c 7s 7h Jh ,ssssrsr,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h Kc ,3c Td 9c 7s 7h ,ssssrrs,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h Kc ,3c Td 9c 7s 7h ,ssssrrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h Kc ,3c Td 9c 7s ,sssrs,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h Kc ,3c Td 9c 7s 7h Jh ,sssrsss,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h Kc ,3c Td 9c 7s 7h Jh ,sssrssr,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h Kc ,3c Td 9c 7s 7h ,sssrsrs,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h Kc ,3c Td 9c 7s 7h ,sssrsrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h Kc ,3c Td 9c 7s ,sssrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h Kc ,3c Td 9c 7s 7h ,sssrrss,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h Kc ,3c Td 9c 7s 7h ,sssrrsr,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h Kc ,3c Td 9c 7s ,sssrrrs,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h Kc ,3c Td 9c 7s ,sssrrrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h Kc ,3c Td 9c 7s ,ssrss,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h Kc ,3c Td 9c 7s ,ssrsr,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h Kc ,3c Td 9c ,ssrrs,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h Kc ,3c Td 9c ,ssrrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h Kc ,3c Td 9c 7s ,srsss,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h Kc ,3c Td 9c 7s ,srssr,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h Kc ,3c Td 9c ,srsrs,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h Kc ,3c Td 9c ,srsrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h Kc ,3c Td 9c 7s 7h ,rssss,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h Kc ,3c Td 9c 7s 7h ,rsssr,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h Kc ,3c Td 9c 7s ,rssrs,0.33333333333333337,0.33333333333333337,0.33333333333333337
8h Kc ,3c Td 9c 7s ,rssrr,0.33333333333333337,0.33333333333333337,0.33333333333333337
8h Kc ,3c Td 9c 7s ,rsrss,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h Kc ,3c Td 9c 7s ,rsrsr,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h Kc ,3c Td 9c ,rsrrs,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h Kc ,3c Td 9c ,rsrrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h Kc ,3c Td 9c 7s ,rrsss,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h Kc ,3c Td 9c 7s ,rrssr,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h Kc ,3c Td 9c ,rrsrs,0.3333333333333333,0.3333333333333333,0.3333333333333333
8h Kc ,3c Td 9c ,rrsrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
9h Td ,,s,0.09363242906514063,0.4322815144976929,0.47408605643716645
9h Td ,2h 8s 5d Qc 5s ,ssssr,0.3333333333333333,0.3333333333333333,0.3333333333333333
9h Td ,2h 8s 5d Qc 5s ,ssssrrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
9h Td ,2h 8s 5d Qc ,sssrs,0.3333333333333333,0.3333333333333333,0.3333333333333333
9h Td ,2h 8s 5d Qc 5s ,sssrsrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
9h Td ,2h 8s 5d Qc ,sssrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
9h Td ,2h 8s 5d Qc 5s ,sssrrsr,0.3333333333333333,0.3333333333333333,0.3333333333333333
9h Td ,2h 8s 5d Qc ,sssrrrs,0.3333333333333333,0.3333333333333333,0.3333333333333333
9h Td ,2h 8s 5d Qc ,sssrrrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
9h Td ,2h 8s 5d Qc ,ssrss,0.3333333333333333,0.3333333333333333,0.3333333333333333
9h Td ,2h 8s 5d Qc ,ssrsr,0.3333333333333333,0.3333333333333333,0.3333333333333333
9h Td ,2h 8s 5d ,ssrrs,0.3333333333333333,0.3333333333333333,0.3333333333333333
9h Td ,2h 8s 5d ,ssrrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
9h Td ,2h 8s 5d Qc ,srsss,0.3333333333333333,0.3333333333333333,0.3333333333333333
9h Td ,2h 8s 5d Qc ,srssr,0.3333333333333333,0.3333333333333333,0.3333333333333333
9h Td ,2h 8s 5d ,srsrs,0.3333333333333333,0.3333333333333333,0.3333333333333333
9h Td ,2h 8s 5d ,srsrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
9h Td ,2h 8s 5d Qc 5s ,rsssr,0.3333333333333333,0.3333333333333333,0.3333333333333333
9h Td ,2h 8s 5d Qc ,rssrs,0.33333333333333337,0.33333333333333337,0.33333333333333337
9h Td ,2h 8s 5d Qc ,rssrr,0.33333333333333337,0.33333333333333337,0.33333333333333337
9h Td ,2h 8s 5d Qc ,rsrss,0.3333333333333333,0.3333333333333333,0.3333333333333333
9h Td ,2h 8s 5d Qc ,rsrsr,0.3333333333333333,0.3333333333333333,0.3333333333333333
9h Td ,2h 8s 5d ,rsrrs,0.3333333333333333,0.3333333333333333,0.3333333333333333
9h Td ,2h 8s 5d ,rsrrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
9h Td ,2h 8s 5d Qc ,rrsss,0.3333333333333333,0.3333333333333333,0.3333333333333333
9h Td ,2h 8s 5d Qc ,rrssr,0.3333333333333333,0.3333333333333333,0.3333333333333333
9h Td ,2h 8s 5d ,rrsrs,0.3333333333333333,0.3333333333333333,0.3333333333333333
9h Td ,2h 8s 5d ,rrsrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
9s 2s ,,s,0.09363242906514063,0.4322815144976929,0.47408605643716645
9s 2s ,Ah 2h 7s Qs 5c ,ssssr,0.3333333333333333,0.3333333333333333,0.3333333333333333
9s 2s ,Ah 2h 7s Qs 5c ,ssssrrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
9s 2s ,Ah 2h 7s Qs ,sssrs,0.3333333333333333,0.3333333333333333,0.3333333333333333
9s 2s ,Ah 2h 7s Qs 5c ,sssrsrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
9s 2s ,Ah 2h 7s Qs ,sssrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
9s 2s ,Ah 2h 7s Qs 5c ,sssrrsr,0.3333333333333333,0.3333333333333333,0.3333333333333333
9s 2s ,Ah 2h 7s Qs ,sssrrrs,0.3333333333333333,0.3333333333333333,0.3333333333333333
9s 2s ,Ah 2h 7s Qs ,sssrrrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
9s 2s ,Ah 2h 7s Qs ,ssrss,0.3333333333333333,0.3333333333333333,0.3333333333333333
9s 2s ,Ah 2h 7s Qs ,ssrsr,0.3333333333333333,0.3333333333333333,0.3333333333333333
9s 2s ,Ah 2h 7s ,ssrrs,0.3333333333333333,0.3333333333333333,0.3333333333333333
9s 2s ,Ah 2h 7s ,ssrrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
9s 2s ,Ah 2h 7s Qs ,srsss,0.3333333333333333,0.3333333333333333,0.3333333333333333
9s 2s ,Ah 2h 7s Qs ,srssr,0.3333333333333333,0.3333333333333333,0.3333333333333333
9s 2s ,Ah 2h 7s ,srsrs,0.3333333333333333,0.3333333333333333,0.3333333333333333
9s 2s ,Ah 2h 7s ,srsrr,0.3333333333333333,0.3333333333333333,0.3333333333333333
9s 2s ,Ah 2h 7s Qs 5c ,rsssr,0.3333333333333333,0.3333333333333333,0.3333333333333333
